Generated by pymatgen.io.lammps.data.LammpsData

380  atoms

  2  atom types

0.000000 8.428300  xlo xhi
0.000000 14.598200  ylo yhi
0.000000 49.476269  zlo zhi

Masses

1  26.981539
2  15.999400

Atoms

167  1 0.0000 4.214158 13.113767 30.850532
168  1 0.0000 4.214158 13.145533 23.868985
169  1 0.0000 5.618878  0.916869 37.775131
170  1 0.0000 0.000000  0.916869 37.775131
171  1 0.0000 2.809439  2.528291 40.109966
172  1 0.0000 5.618878  0.948620 30.793585
173  1 0.0000 0.000000  0.948620 30.793585
174  1 0.0000 2.809439  2.560057 33.128370
175  1 0.0000 5.618878  4.171494 35.463155
176  1 0.0000 0.000000  4.171494 35.463155
177  1 0.0000 2.809439  5.782931 37.797940
178  1 0.0000 5.618878  7.394353 40.132725
179  1 0.0000 0.000000  7.394353 40.132725
180  1 0.0000 5.618878  0.980371 23.812038
181  1 0.0000 0.000000  0.980371 23.812038
182  1 0.0000 2.809439  2.591808 26.146823
183  1 0.0000 5.618878  4.203245 28.481558
184  1 0.0000 0.000000  4.203245 28.481558
185  1 0.0000 2.809439  5.814682 30.816393
186  1 0.0000 5.618878  7.426119 33.151178
187  1 0.0000 0.000000  7.426119 33.151178
188  1 0.0000 2.809439  9.037556 35.485914
189  1 0.0000 5.618878 10.648993 37.820699
190  1 0.0000 0.000000 10.648993 37.820699
191  1 0.0000 2.809439 12.260430 40.155534
192  1 0.0000 2.809439  5.846433 23.834797
193  1 0.0000 5.618878  7.457870 26.169631
194  1 0.0000 0.000000  7.457870 26.169631
195  1 0.0000 2.809439  9.069307 28.504367
196  1 0.0000 5.618878 10.680744 30.839152
197  1 0.0000 0.000000 10.680744 30.839152
198  1 0.0000 2.809439 12.292181 33.173937
199  1 0.0000 5.618878 13.903618 35.508722
200  1 0.0000 0.000000 13.903618 35.508722
201  1 0.0000 5.618878 10.712495 23.857605
202  1 0.0000 0.000000 10.712495 23.857605
203  1 0.0000 2.809439 12.323932 26.192390
204  1 0.0000 5.618878 13.935369 28.527126
205  1 0.0000 0.000000 13.935369 28.527126
206  1 0.0000 2.809439  0.916869 37.775131
207  1 0.0000 5.618878  2.528291 40.109966
208  1 0.0000 0.000000  2.528291 40.109966
209  1 0.0000 2.809439  0.948620 30.793585
210  1 0.0000 5.618878  2.560057 33.128370
211  1 0.0000 0.000000  2.560057 33.128370
212  1 0.0000 2.809439  4.171494 35.463155
213  1 0.0000 5.618878  5.782931 37.797940
214  1 0.0000 0.000000  5.782931 37.797940
215  1 0.0000 2.809439  7.394353 40.132725
216  1 0.0000 2.809439  0.980371 23.812038
217  1 0.0000 5.618878  2.591808 26.146823
218  1 0.0000 0.000000  2.591808 26.146823
219  1 0.0000 2.809439  4.203245 28.481558
220  1 0.0000 5.618878  5.814682 30.816393
221  1 0.0000 0.000000  5.814682 30.816393
222  1 0.0000 2.809439  7.426119 33.151178
223  1 0.0000 5.618878  9.037556 35.485914
224  1 0.0000 0.000000  9.037556 35.485914
225  1 0.0000 2.809439 10.648993 37.820699
226  1 0.0000 5.618878 12.260430 40.155534
227  1 0.0000 0.000000 12.260430 40.155534
228  1 0.0000 5.618878  5.846433 23.834797
229  1 0.0000 0.000000  5.846433 23.834797
230  1 0.0000 2.809439  7.457870 26.169631
231  1 0.0000 5.618878  9.069307 28.504367
232  1 0.0000 0.000000  9.069307 28.504367
